title,subTitle,totalScore,categoryName,address,locatedIn,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
CLIMATICS,,4.9,Air conditioning store,"#14/16, E End C Main Rd, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069",,"WH9X+H6 Bengaluru, Karnataka",climatics.info,098455 36007,,,,235,ChIJfVceWyoVrjsRPjgMrTHYNGg,"https://www.google.com/maps/place/CLIMATICS/@12.9189208,77.5958631,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae152a5b1e577d:0x6834d831ad0c383e!8m2!3d12.9189208!4d77.5980518?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0066986,77.461502,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9189208,""lng"":77.5980518}",2021-02-08T16:38:13.229Z,,,8,8,"[""https://lh5.googleusercontent.com/p/AF1QipMhwCQHC45tzUIlck5QJ6O62OHbaeSBLEZ2XsQr=w1920-h1080-k-no""]"
Urbanfix,,,Water purification company,"563, 1, Post, Avalahalli Main Rd, Bengaluru, Karnataka 560062",,"VHF8+2J Bengaluru, Karnataka",urbanfix.co.in,081055 11885,,,,333,ChIJX4Emhxc-rjsRW0xZnCbx0is,"https://www.google.com/maps/place/Urbanfix/@12.8725041,77.5644113,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e178726815f:0x2bd2f1269c594c5b!8m2!3d12.8725041!4d77.5666?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9533866,76.8171378,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.8725041,""lng"":77.5666}",2021-02-08T16:37:58.597Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
RASHAONTHA AIR CONDITIONERS,,3.7,Air conditioning contractor,"21st Main Road, #66, 5th Cross Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,"WH7Q+34 Bengaluru, Karnataka",,099805 67125,,,,233,ChIJAZlOHw0VrjsRcV2c1HsXblI,"https://www.google.com/maps/place/RASHAONTHA+AIR+CONDITIONERS/@12.9126687,77.5855694,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150d1f4e9901:0x526e177bd49c5d71!8m2!3d12.9126687!4d77.5877581?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0066986,77.461502,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9126687,""lng"":77.5877581}",2021-02-08T16:38:15.840Z,,,14,14,"[""https://lh5.googleusercontent.com/proxy/N7W6X_N4BmbTfhbSwcBeFSWyy3W2tEzLogcN8jY5W3-q6JHb1oq4cpYA6gSKR7EXToQCNPkVmNNUENi7wdK4aaFalrNCGUkKUPJ2yPRo5MRgIc00p1CqUphQSk4Uv-EoTI6a2HoaRH2DKfWXfCnSmHH99W8=w1920-h1080-k-no""]"
Swastik Air Conditioners,,,,"No 466, 12th Main Rd, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078",,"WH4V+69 Bengaluru, Karnataka",,,,,,343,ChIJN_8q1hAVrjsREtuLzRARPC8,"https://www.google.com/maps/place/Swastik+Air+Conditioners/@12.9055168,77.5912833,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1510d62aff37:0x2f3c1110cd8bdb12!8m2!3d12.9055168!4d77.593472?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9533866,76.8171378,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9055168,""lng"":77.593472}",2021-02-08T16:38:02.582Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Aditya Car Air Conditioners,,4.2,Store,"J. P. J. P, 676, Marenahalli Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,"WH8P+PQ Bengaluru, Karnataka",adityacarac.com,099456 18219,,,,143,ChIJByKSbgsVrjsRW9TGTDeElqw,"https://www.google.com/maps/place/Aditya+Car+Air+Conditioners/@12.9168282,77.5847483,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150b6e922207:0xac9684374cc6d45b!8m2!3d12.9168282!4d77.586937?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0075734,77.4813362,11z?hl=en",AC Repair in Bangalore,"{""lat"":12.9168282,""lng"":77.586937}",2021-02-08T16:38:27.378Z,,,25,25,"[""https://lh5.googleusercontent.com/p/AF1QipM105_gXhWwwzB5qdF9Nq3ljdfF8onIkrtkfooc=w1920-h1080-k-no""]"
ac service repair bangalore,,5,Air conditioning repair service,"no 51, Mahadeshwara Nagar, BTM 2nd Stage, Bengaluru, Karnataka 560076",,"WJ46+M4 Bengaluru, Karnataka",acservicebangalore.com,,,,,16,ChIJq5v3zH8VrjsR64s-_R6LUhU,"https://www.google.com/maps/place/ac+service+repair+bangalore/@12.906638,77.608153,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae157fccf79bab:0x15528b1efd3e8beb!8m2!3d12.906638!4d77.6103417?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.847958,77.3241097,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.906638,""lng"":77.6103417}",2021-02-08T16:39:00.266Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipND0uswd_vqYQhR0Z2QfH-UyJBzUr2JDc0nIvXp=w1920-h1080-k-no""]"
AC repair,,,Air conditioning repair service,"Mahalingeshwara Layout, Kutappa Garden, Mulki Sundar Ram Shetty Nagar, Adugodi, Bengaluru, Karnataka 560030",,"VJV5+RR Bengaluru, Karnataka",business.site,,,,,10,ChIJYxRC9pIVrjsR5dCCmJqqaxw,"https://www.google.com/maps/place/AC+repair/@12.8945233,77.607338,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1592f6421463:0x1c6baa9a9882d0e5!8m2!3d12.8945233!4d77.6095267?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.847958,77.3241097,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.8945233,""lng"":77.6095267}",2021-02-08T16:39:10.314Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipP1qACMYw8fo-aTwsong7zXzDBpldRT_9BG8AzL=w1920-h1080-k-no""]"
Daikin AC Dealers,,3,Air compressor supplier,"No.55,1ST FLR, NR Everest Theatre, Kenchappa RD,, Frazer, Bengaluru, Karnataka 560005",,"2J29+2C Bengaluru, Karnataka",daikinindia.com,080 2580 2593,1,,,343,ChIJcz0IMPAWrjsRov1NyKxdyGU,"https://www.google.com/maps/place/Daikin+AC+Dealers/@13.0000927,77.6163847,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae16f030083d73:0x65c85dacc84dfda2!8m2!3d13.0000927!4d77.6185734?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.8476609,77.3241077,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.0000927,""lng"":77.6185734}",2021-02-08T16:39:50.135Z,,,2,2,"[""https://lh5.googleusercontent.com/p/AF1QipPOYmTXaEZzlxEuv-f4tHCLxoF86qcpeFbU8GSG=w1920-h1080-k-no""]"
LG Washing Machine & Refrigerator & Ac Service Center,,,Microwave oven repair service,"Hunasamaranahalli, Bengaluru, Karnataka 562157",,"4JVH+6J Bengaluru, Karnataka",lg.com,,,,,201,ChIJUdZxhUYZrjsRR_dNVUVoGok,"https://www.google.com/maps/place/LG+Washing+Machine+%26+Refrigerator+%26+Ac+Service+Center/@13.1430132,77.6269189,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae19468571d651:0x891a6845554df747!8m2!3d13.1430132!4d77.6291076?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9431199,77.4487748,11z?hl=en",AC Repair in Bangalore,"{""lat"":13.1430132,""lng"":77.6291076}",2021-02-08T16:39:58.720Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMgrp77mC1-wQ3qyfzRgd7wLRURAQdIH96C77Ym=w1920-h1080-k-no""]"
Air Conditioner Service Center in Industrial Area,,,Air conditioning store,"201, Bommasandra Industrial Area, Bengaluru, Karnataka 560099",,"RM9V+R6 Bengaluru, Karnataka",mylloyd.com,,,,,304,ChIJDydjfRVtrjsR1JLLiZdmQBo,"https://www.google.com/maps/place/Air+Conditioner+Service+Center+in+Industrial+Area/@12.819544,77.6908283,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae6d157d63270f:0x1a40669789cb92d4!8m2!3d12.819544!4d77.693017?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9445092,77.5648112,10z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.819544,""lng"":77.693017}",2021-02-08T16:41:21.095Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
INSTA COOL,,4.5,Air conditioning repair service,"No.75, 76, Haines Rd, Sulthangunta, Pulikeshi Nagar, Bengaluru, Karnataka 560051",,"XJR4+FV Bengaluru, Karnataka",insta-cool.business.site,070196 86042,,,,107,ChIJdxnxvAEXrjsRtmdMvewFRCE,"https://www.google.com/maps/place/INSTA+COOL/@12.991147,77.6050123,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1701bcf11977:0x214405ecbd4c67b6!8m2!3d12.991148!4d77.6072185?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9875097,76.7341454,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.991148,""lng"":77.6072185}",2021-02-08T16:42:21.092Z,,,8,8,"[""https://lh5.googleusercontent.com/p/AF1QipM0RkSY-4ZJ4yHp-v36vJIS2MRQGxZe03cLMCY7=w1920-h1080-k-no""]"
Caricon,,4.6,Air conditioning repair service,"Gangappa Complex, S No 45,Queen's Road Cross, Millers Rd, Opp Konica Photo Express, Kaverappa Layout, Vasanth Nagar, Bengaluru, Karnataka 560052",,"XHRV+MM Bengaluru, Karnataka",,080 2286 4557,,,,224,ChIJ3eqJ8UIWrjsR2tF2GztRJyI,"https://www.google.com/maps/place/Caricon/@12.9916608,77.5920165,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1642f189eadd:0x2227513b1b76d1da!8m2!3d12.9916454!4d77.5942267?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9875097,76.7341454,8z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.9916454,""lng"":77.5942267}",2021-02-08T16:42:35.946Z,,,11,11,"[""https://lh5.googleusercontent.com/p/AF1QipNtfYFSO9JUo5zAxNtCu1Aj485FYYnAsxFuKiPC=w1920-h1080-k-no""]"
"Air conditioning service,",,,Refrigerator repair service,,,,,,,,,62,ChIJF5rzGZE9rjsRa4nETsXmAc0,"https://www.google.com/maps/place/Air+conditioning+service,/@13.2198978,72.7223105,6z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9119f39a17:0xcd01e6c54ec4896b!8m2!3d13.2592882!4d77.2196748?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.3152981,77.3164691,10z?hl=en",AC Repair in Bangalore,"{""lat"":13.2592882,""lng"":77.2196748}",2021-02-08T16:45:34.106Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Thermo HVAC India Pvt Ltd,,3.4,Corporate office,"Bengaluru, Koramangala 2nd Block, Koramangala, Bengaluru, Karnataka 560034",,"WJG9+87 Bengaluru, Karnataka",,,,,,322,ChIJKXp0nlcUrjsRjIuEUraNC9o,"https://www.google.com/maps/place/Thermo+HVAC+India+Pvt+Ltd/@12.9258473,77.6159609,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae14579e747a29:0xda0b8db652848b8c!8m2!3d12.9258473!4d77.6181496?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.7971112,77.3965238,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9258473,""lng"":77.6181496}",2021-02-08T16:49:34.275Z,,,8,8,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
AMS A/C CAR repairs and services,,4.9,Auto air conditioning service,"No 3 , K R garden 5th main opp koramangala indoor stadium, Koramangala 8th Block, Koramangala, Bengaluru, Karnataka 560095",,"WJVC+8M Bengaluru, Karnataka",business.site,,,,,201,ChIJVYgNrEcUrjsRl22qtvNxcGc,"https://www.google.com/maps/place/AMS+A%2FC+CAR+repairs+and+services/@12.943284,77.6194684,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1447ac0d8855:0x677071f3b6aa6d97!8m2!3d12.943284!4d77.6216571?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.7753896,77.4469069,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.943284,""lng"":77.6216571}",2021-02-08T16:52:46.272Z,,,33,33,"[""https://lh5.googleusercontent.com/p/AF1QipNTz8U-2WXpZ7dclobNHulKMh8MtQ7JKVOvuDJ-=w1920-h1080-k-no""]"
LG Ac Air Conditioner Service Center,,,Air compressor repair service,"Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560047",,"WJWG+P7 Bengaluru, Karnataka",,,,,,307,ChIJn9DpVVAVrjsRnjZ1HS6PP18,"https://www.google.com/maps/place/LG+Ac+Air+Conditioner+Service+Center/@12.9467898,77.6235008,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae155055e9d09f:0x5f3f8f2e1d75369e!8m2!3d12.9467898!4d77.6256895?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.7753896,77.4469069,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9467898,""lng"":77.6256895}",2021-02-08T16:53:07.337Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
TUSHARA SOLUTIONS,,4.6,Air conditioning repair service,"# 154 2nd cross, Nagarabhavi Main Rd, Mudalapalya, Bengaluru, Karnataka 560072",,"XGCG+GQ Bengaluru, Karnataka",tushara.net,088844 98809,,,,100,ChIJsfohLNc9rjsRtihThMvgGEA,"https://www.google.com/maps/place/TUSHARA+SOLUTIONS/@12.9713046,77.5247522,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dd72c21fab1:0x4018e0cb845328b6!8m2!3d12.9713046!4d77.5269409?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9393177,76.7612479,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9713046,""lng"":77.5269409}",2021-02-08T16:54:05.647Z,,,9,9,"[""https://lh5.googleusercontent.com/p/AF1QipP9n_CL7yp6F_MZ1BNgA9F2W6mX4N1fkqLjoJRL=w1920-h1080-k-no""]"
Vinod Car A/C,,3.9,Car Service Station,"No.9, Shop No.2, Pushpak Nivas Building, Sonnathammanahalli, Diagonally Opp. St.Anthony's Church, K. R. Puram post, Bangalore, Bengaluru, Karnataka 560036",,"2MCX+QJ Bengaluru, Karnataka",,,,,,212,ChIJNR_ZUAYRrjsRn2L3e4l-W5E,"https://www.google.com/maps/place/Vinod+Car+A%2FC/@13.0219729,77.6969315,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae110650d91f35:0x915b7e897bf7629f!8m2!3d13.0219729!4d77.6991202?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9427771,77.49107,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":13.0219729,""lng"":77.6991202}",2021-02-08T16:54:22.450Z,,,26,26,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
AC installation In Bangalore,,4.8,Air compressor repair service,"71/1 first floor near axis bank Bata showroom kaikondrahalli sarjapur roaf, Bengaluru, Karnataka 560035",Sunny Brooks Community,"WM7P+4W Bengaluru, Karnataka",acservicebangalore.com,,,,,221,ChIJp4htexATrjsR6n6qwl4JSlg,"https://www.google.com/maps/place/AC+installation+In+Bangalore/@12.9127663,77.6851779,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae13107b6d88a7:0x584a095ec2aa7eea!8m2!3d12.9127663!4d77.6873666?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9427771,77.49107,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.9127663,""lng"":77.6873666}",2021-02-08T16:54:23.156Z,,,9,9,"[""https://lh5.googleusercontent.com/p/AF1QipM7ucbBHTNuNNvDnIYslIpxBzmHWpi4UcDv7oZd=w1920-h1080-k-no""]"
whirlpool washing machine repair bangalore,,2,Washer & dryer store,"Gandhi Bazaar, Basavanagudi, Bengaluru, Karnataka 560004",,,whirlpool.com,,,,,326,ChIJPeiBVO0VrjsRSIuMmMC9Gak,"https://www.google.com/maps/place/whirlpool+washing+machine+repair+bangalore/@12.9437505,77.565005,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae15ed5481e83d:0xa919bdc0988c8b48!8m2!3d12.9437506!4d77.5737598?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9415631,77.6023799,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9437506,""lng"":77.5737598}",2021-02-08T16:54:36.349Z,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Daikin Bangalore Office,,4.1,Air conditioning system supplier,"Near HDFC bank, No. 445, 3rd Floor, FFK Tower, 17th Main Rd, Sector 4, HSR Layout, Bengaluru, Karnataka 560102",,"WJ6V+X2 Bengaluru, Karnataka",daikinindia.com,080 2572 2336,,,,364,ChIJQbBdpZoUrjsRgEPybIHwBms,"https://www.google.com/maps/place/Daikin+Bangalore+Office/@12.9124106,77.6403395,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae149aa55db041:0x6b06f0816cf24380!8m2!3d12.9124106!4d77.6425282?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9393177,76.7612479,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9124106,""lng"":77.6425282}",2021-02-08T16:54:41.167Z,,,16,16,"[""https://lh5.googleusercontent.com/p/AF1QipP-CkwhMslhig0Ew9IDkRk6l6tY6dKWWcv00Rbl=w1920-h1080-k-no-pi-0-ya78-ro-0-fo100""]"
"Washing Machine, Refrigerator, Microwave Oven, Air Conditioner repair Center in Bangalore",,3,Microwave oven repair service,"332, 6th Main Rd, MS Ramaiah City Layout, 8th Phase, Arekere, Bengaluru, Karnataka 560076",,"VHJP+QW Bengaluru, Karnataka",onida.com,,,,,215,ChIJl7R70JgVrjsReP3R8X5t2qw,"https://www.google.com/maps/place/Washing+Machine,+Refrigerator,+Microwave+Oven,+Air+Conditioner+repair+Center+in+Bangalore/@12.8819337,77.5850655,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1598d07bb497:0xacda6d7ef1d1fd78!8m2!3d12.8819337!4d77.5872542?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9741782,77.4708803,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.8819337,""lng"":77.5872542}",2021-02-08T16:57:45.914Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
SA Cool Zone,,4.9,Car Service Station,"North Rd, Austin Town, Neelasandra, Bengaluru, Karnataka 560047",,"XJ47+F5 Bengaluru, Karnataka",sa-cool-zone.business.site,099018 23701,,,,322,ChIJE1wbBTIUrjsRBibKjOEP2xQ,"https://www.google.com/maps/place/SA+Cool+Zone/@12.9561954,77.6107659,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1432051b5c13:0x14db0fe18cca2606!8m2!3d12.9561954!4d77.6129546?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9745191,76.7982451,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9561954,""lng"":77.6129546}",2021-02-08T17:01:04.229Z,,,9,9,"[""https://lh5.googleusercontent.com/p/AF1QipNQ48efTx7S9bIAbR3QYwmiIbyWvtMqnZnM656c=w1920-h1080-k-no""]"
Ac Repair and Service In bangalore,,5,Air conditioning repair service,"Neeladri Road, Vittasandra Main Rd, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100",,"RJWV+3M Bengaluru, Karnataka",business.site,,,,,32,ChIJp9Z0U7xrrjsRW6jceMGrBjA,"https://www.google.com/maps/place/Ac+Repair+and+Service+In+bangalore/@12.8452426,77.6420297,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae6bbc5374d6a7:0x3006abc178dca85b!8m2!3d12.8452426!4d77.6442184?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0917177,77.3806641,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.8452426,""lng"":77.6442184}",2021-02-08T17:01:43.583Z,,,6,6,"[""https://lh5.googleusercontent.com/p/AF1QipNAO3VsE8SALoOwLNneUJMFxht1CvjQ3LNS2p7n=w1920-h1080-k-no""]"
TK Coolers,,3.8,Air conditioning repair service,"527, 35th Main Rd, MG Layout, JP Nagar Phase 6, J. P. Nagar, Bengaluru, Karnataka 560078",,"WH4H+F9 Bengaluru, Karnataka",,097390 74666,,,,99,ChIJU68UvW4VrjsRvjBC9khRS34,"https://www.google.com/maps/place/TK+Coolers/@12.9061808,77.5762025,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae156ebd14af53:0x7e4b5148f64230be!8m2!3d12.9061808!4d77.5783912?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.0917177,77.3806641,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9061808,""lng"":77.5783912}",2021-02-08T17:01:53.342Z,,,10,10,"[""https://lh5.googleusercontent.com/p/AF1QipPBmuLCQCkxENML6DNfvFoSANjYmVSQZGbuOm_N=w1920-h1080-k-no""]"
"HomeTriangle - House Cleaning, Painting and Appliance Repair Service",,4.1,Pest control service,,,,hometriangle.com,076760 00100,,,,288,ChIJXSAgl0g-rjsRXDfnM28FBSc,"https://www.google.com/maps/place/HomeTriangle+-+House+Cleaning,+Painting+and+Appliance+Repair+Service/@12.9173641,77.490978,12z/data=!3m1!4b1!4m5!3m4!1s0x3bae3e489720205d:0x2705056f33e7375c!8m2!3d12.9173734!4d77.5610185?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.7849014,77.3806641,10z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.9173734,""lng"":77.5610185}",2021-02-08T17:02:25.971Z,,,16,16,"[""https://lh5.googleusercontent.com/p/AF1QipNjbjj6T-wXmI7Vdcv21szqLBkp2I_8RCIh1C_j=w1920-h1080-k-no""]"
LG Refrigerator Service center,,,Refrigerator repair service,"Bovi Colony, Basaveshwar Nagar, Bengaluru, Karnataka 560010",,"XGQX+J9 Bengaluru, Karnataka",,,,,,288,ChIJA2860J49rjsRWqAb5K_icO8,"https://www.google.com/maps/place/LG+Refrigerator+Service+center/@12.9890336,77.5463044,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9ed03a6f03:0xef70e2afe41ba05a!8m2!3d12.9890336!4d77.5484931?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@13.1722181,77.4880708,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9890336,""lng"":77.5484931}",2021-02-08T17:07:38.013Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Dhruva Thare Air Conditioning,,,Air conditioning store,"1/2-1 , guttahhalli main road, Malleswaram, near Dattatreya Temple, Bengaluru, Karnataka 560003",,"XHXF+HG Bengaluru, Karnataka",voltasac.com,080 2331 0362,,,,348,ChIJwRqatjoWrjsRi8o3WOBFxn8,"https://www.google.com/maps/place/Dhruva+Thare+Air+Conditioning/@12.9989258,77.571616,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae163ab69a1ac1:0x7fc645e05837ca8b!8m2!3d12.9989258!4d77.5738047?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9969349,77.6003717,10z?hl=en",AC Repair in Bangalore,"{""lat"":12.9989258,""lng"":77.5738047}",2021-02-08T17:10:36.798Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipPzP4os-uhzws5VzjZFHmKM-n8BL5yLP8KxNa6q=w1920-h1080-k-no""]"
Call For Cool,,5,Air conditioning repair service,"#37/1-25, Kanakapura Main Rd, JP Nagar 1st Phase Near Banashankari Metro station, Pillar no:43, Bengaluru, Karnataka 560078",,"WH7F+68 Bengaluru, Karnataka",,080505 99669,,,,212,ChIJ8a_P9CsVrjsRXm3DHVDVAXE,"https://www.google.com/maps/place/Call+For+Cool/@12.9130212,77.571131,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae152bf4cfaff1:0x7101d5501dc36d5e!8m2!3d12.9130212!4d77.5733197?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.9741782,77.4708803,11z/data=!3m1!4b1?hl=en",AC Repair in Bangalore,"{""lat"":12.9130212,""lng"":77.5733197}",2021-02-08T17:12:53.534Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipM9Xzs8bovDaCnWB35kXqtobgAQk-GzAjfcLia3=w1920-h1080-k-no""]"
Cool air conditioner,,5,Air conditioning repair service,"#415, 2nd Cross Rd, Police Quarters, RK Hegde Nagar, Bengaluru, Karnataka 560077",,"3JFM+2R Bengaluru, Karnataka",,,,,,40,ChIJO8iG-c4ZrjsReOD6XDU_7wo,"https://www.google.com/maps/place/Cool+air+conditioner/@13.0725401,77.6323193,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae19cef986c83b:0xaef3f355cfae078!8m2!3d13.0725403!4d77.6344998?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.872908,77.032702,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0725403,""lng"":77.6344998}",2021-02-08T17:13:51.145Z,,,10,10,"[""https://lh5.googleusercontent.com/p/AF1QipOeqYGyo4YX82-hrXZauK0FwyDeNbsAXLIQQ_wF=w1920-h1080-k-no""]"
I.J.S.Auto Electricals Works & Car A/C Services,,3.9,Car battery store,"472, E End Main Rd, Jayanagar 9th Block East, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560069",,"WHCW+3P Bengaluru, Karnataka",,093425 48552,,,,341,ChIJGbk12gcVrjsRurtD8AwIAqk,"https://www.google.com/maps/place/I.J.S.Auto+Electricals+Works+%26+Car+A%2FC+Services/@12.9201428,77.5945787,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1507da35b919:0xa902080cf043bbba!8m2!3d12.9201428!4d77.5967674?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.872908,77.032702,8z?hl=en",AC Repair in Bangalore,"{""lat"":12.9201428,""lng"":77.5967674}",2021-02-08T17:14:30.450Z,,,12,12,"[""https://lh5.googleusercontent.com/p/AF1QipP3DfZfp678wQQao8x4wfisFTsRZ33_8XckF4ki=w1920-h1080-k-no""]"
Marvel Airconditioner,,5,Air conditioning store,"18, Chowrappa Layout, St. Thomas Town Post, Next to Rajkumar Park, Kammanahalli, Bengaluru, Karnataka 560084",,"2J8R+G7 Bengaluru, Karnataka",,098805 05367,,,,300,ChIJAQBAvycXrjsRZVNH1OmH4UM,"https://www.google.com/maps/place/Marvel+Airconditioner/@13.0163282,77.6385147,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1727bf400001:0x43e187e9d4475365!8m2!3d13.0163282!4d77.6407034?hl=en","https://www.google.com/maps/search/AC+Repair+in+Bangalore/@12.872908,77.032702,8z?hl=en",AC Repair in Bangalore,"{""lat"":13.0163282,""lng"":77.6407034}",2021-02-08T17:14:44.862Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
