title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
Armreache Airconditioning India Private Limited,,4,Air conditioning contractor,"119, 6th Main, 1st Floor , 2 Stage, Geleyara Balaga, 13th Cross Road, Mahalakshmipuram, Bovipalya, Nagapura, Bengaluru, Karnataka 560086",,"119, 6th Main, 1st Floor , 2 Stage, Geleyara Balaga, 13th Cross Road, Mahalakshmipuram, Bovipalya, Nagapura","119, 6th Main, 1st Floor , 2 Stage, Geleyara Balaga, 13th Cross Road, Mahalakshmipuram, Bovipalya, Nagapura",Bengaluru,560086,Karnataka,IN,"2G4R+8R Bengaluru, Karnataka",armreache.com,080 2319 5477,,,,96,ChIJxSDPHp89rjsRgt1_QOdDlFc,"https://www.google.com/maps/place/Armreache+Airconditioning+India+Private+Limited/@13.0057769,77.5398526,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9f1ecf20c5:0x579443e7407fdd82!8m2!3d13.0057672!4d77.5420412?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0057672,""lng"":77.5420412}",2021-02-05T20:42:20.768Z,,,5,5,"[""https://lh5.googleusercontent.com/proxy/j-2GX8uU0_MYrxqc6gLeMPzsv1K7YE_TnAL9lRjdkfKwxkBQBjJn_4AhJPwAuBwOrzgtTVSkis87l50Z13HnWOE7wzJg4nAZihUnvPhP_sVECFmc9MMZdhJfMiqVAd18R2H-4tUPK2OdTaomgjQVZ2j5Us4=w1920-h1080-k-no""]"
Home Touch,,3.5,Appliance repair service,"Mutha Complex, No. 20, 1st Main Rd, Yeswanthpur, Bengaluru, Karnataka 560022",,"Mutha Complex, No. 20, 1st Main Rd","Mutha Complex, No. 20, 1st Main Rd",Bengaluru,560022,Karnataka,IN,"2HC4+RG Bengaluru, Karnataka",,084948 77532,,,,95,ChIJ5emdVWM9rjsRgHixGCFmcO4,"https://www.google.com/maps/place/Home+Touch/@13.0220414,77.5540845,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d63559de9e5:0xee70662118b17880!8m2!3d13.0220414!4d77.5562732?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0220414,""lng"":77.5562732}",2021-02-05T20:42:25.463Z,,,14,14,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Hitachi India Private Limited,,4.3,Electronics Company,"560, Unit No. S 704, 7th floor, World Trade Center, Brigade Gateway Campus No.26/1, Dr.Rajkumar Road, Malleswaram, 055, Rajajinagar, Bengaluru, Karnataka 560055",,"560, Unit No. S 704, 7th floor, World Trade Center, Brigade Gateway Campus No.26/1, Dr.Rajkumar Road, Malleswaram, 055","560, Unit No. S 704, 7th floor, World Trade Center, Brigade Gateway Campus No.26/1, Dr.Rajkumar Road, Malleswaram, 055",Bengaluru,560055,Karnataka,IN,"2H64+WF Bengaluru, Karnataka",hitachi.co.in,,,,,94,ChIJZw6bwkEWrjsREQN0CyJ6Wqg,"https://www.google.com/maps/place/Hitachi+India+Private+Limited/@13.0122754,77.5540075,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1641c29b0e67:0xa85a7a220b740311!8m2!3d13.0122754!4d77.5561962?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0122754,""lng"":77.5561962}",2021-02-05T20:42:27.855Z,,,32,32,"[""https://lh3.googleusercontent.com/proxy/73SP52iSMY55kzbqXNI6WeunvxTqph7kxRj4p-bFQHV9jGXhWRIAGz72981wfKptl2RgJ9zKAqFrDb74T6b5v47iTenWmzt_4XSKuQV7OxjOwL1XA_hdHBdIGWSYpJJO4j0i8-z4_d_thBPs_mgP9WkcrQA=w1920-h1080-k-no""]"
LG Washing Machine Service Center In Bangalore,,1,Washer & dryer repair service,"9th Main Rd, 1st Stage, Gokul Extension, Divanarapalya, Yeswanthpur, Bengaluru, Karnataka 560022",,9th Main Rd,9th Main Rd,Bengaluru,560022,Karnataka,IN,"2HC6+V4 Bengaluru, Karnataka",lg.com,,1,,,93,ChIJEQun4Ek9rjsRDtD0mZ7DvyM,"https://www.google.com/maps/place/LG+Washing+Machine+Service+Center+In+Bangalore/@13.022165,77.5581521,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d49e0a70b11:0x23bfc39e99f4d00e!8m2!3d13.022165!4d77.5603408?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.022165,""lng"":77.5603408}",2021-02-05T20:42:32.576Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipPVpLJRyCCkGSRwwJtotFUtX6WfgBec53Lln-Cf=w1920-h1080-k-no""]"
Hz cooling solutions,,4.6,Air conditioning repair service,"#16 6th cross, Sirsi Rd, Chamrajpet, Bengaluru, Karnataka 560018",,"#16 6th cross, Sirsi Rd","#16 6th cross, Sirsi Rd",Bengaluru,560018,Karnataka,IN,"XH67+98 Bengaluru, Karnataka",,,,,,92,ChIJTzUg5BQVrjsRRtVBjU_x-O8,"https://www.google.com/maps/place/Hz+cooling+solutions/@12.9609524,77.561113,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1514e420354f:0xeff8f14f8d41d546!8m2!3d12.9609524!4d77.5633017?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9609524,""lng"":77.5633017}",2021-02-05T20:42:35.605Z,,,5,5,"[""https://lh5.googleusercontent.com/p/AF1QipPEO_L5Uu0IrHpJqULuE-EjEhDy7P0ZLsf16Goi=w1920-h1080-k-no""]"
Absolute Air Solutions,,5,Corporate office,"3, 1st Main Rd, Gokul Extension, Divanarapalya, Yeswanthpur, Bengaluru, Karnataka 560022",,"3, 1st Main Rd","3, 1st Main Rd",Bengaluru,560022,Karnataka,IN,"2HC6+XX Bengaluru, Karnataka",absoluteairsolution.com,,,,,90,ChIJhyS4oXY9rjsRCcEiB8Hhb0M,"https://www.google.com/maps/place/Absolute+Air+Solutions/@13.0224948,77.560258,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d76a1b82487:0x436fe1c10722c109!8m2!3d13.0224948!4d77.5624467?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0224948,""lng"":77.5624467}",2021-02-05T20:42:39.347Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Laxmi electricals & Electronics,,3.7,Electrical repair shop,"#2222/9,9th main,""E""block,2nd stsge,rajajinagar,bangalore 10, Bengaluru, Karnataka 560010",,"#2222/9,9th main,""E""block,2nd stsge,rajajinagar,bangalore 10","#2222/9,9th main,""E""block,2nd stsge,rajajinagar,bangalore 10",Bengaluru,560010,Karnataka,IN,"2H34+9P Bengaluru, Karnataka",,096208 37047,,,,89,ChIJvUxUSYE9rjsRUnt0ESYL6Go,"https://www.google.com/maps/place/Laxmi+electricals+%26+Electronics/@13.003379,77.5546033,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d8149544cbd:0x6ae80b2611747b52!8m2!3d13.003379!4d77.556792?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.003379,""lng"":77.556792}",2021-02-05T20:42:47.588Z,,,3,3,"[""https://lh5.googleusercontent.com/p/AF1QipO8u2jQJcMi422iy1OtFue8Sk9nT_H7w7O6KEyJ=w1920-h1080-k-no""]"
Karnataka Auto Electrical Works,,5,Electrical repair shop,"18/2, 4th Cross, Near Papamma Kalyana Mantapa, Triveni Main Rd, Nanjappa Reddy Colony, Yeswanthpur, Bengaluru, Karnataka 560022",,"18/2, 4th Cross, Near Papamma Kalyana Mantapa, Triveni Main Rd","18/2, 4th Cross, Near Papamma Kalyana Mantapa, Triveni Main Rd",Bengaluru,560022,Karnataka,IN,"2HG6+G6 Bengaluru, Karnataka",,099805 81977,,,,88,ChIJi16xamI9rjsRlN7EdfeuE7s,"https://www.google.com/maps/place/Karnataka+Auto+Electrical+Works/@13.026284,77.5583826,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d626ab15e8b:0xbb13aef775c4de94!8m2!3d13.026284!4d77.5605713?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.026284,""lng"":77.5605713}",2021-02-05T20:42:50.356Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Godrej Service Center In Bangalore,,,Refrigerator repair service,"5th Cross Rd, AGB Layout, Stage 2, Maruthi Nagar, Bengaluru, Karnataka 560096",,5th Cross Rd,5th Cross Rd,Bengaluru,560096,Karnataka,IN,"2G5R+W2 Bengaluru, Karnataka",godrej.com,,,,,91,ChIJybu1q3Q9rjsR1JWnbXFyy-g,"https://www.google.com/maps/place/Godrej+Service+Center+In+Bangalore/@13.0098084,77.537821,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d74abb5bbc9:0xe8cb72716da795d4!8m2!3d13.0098084!4d77.5400097?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0098084,""lng"":77.5400097}",2021-02-05T20:42:39.134Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
GIRIAS MANTRI MALL BRANCH,,4.8,Electronics store,"3Rd floor,Behind Tata cha,Mantri Square Mall, No, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003             3Rd floor,Behind Tata cha,Mantri Square Mall, No, ಸಂಪಿಗೆ ರೋಡ್, ಮಲ್ಲೇಶ್ವರಂ, ಬೆಂಗಳೂರು, ಕರ್ನಾಟಕ 560003",,"3Rd floor,Behind Tata cha,Mantri Square Mall, No, Sampige Rd","3Rd floor,Behind Tata cha,Mantri Square Mall, No, Sampige Rd",Bengaluru,560003,Karnataka,IN,"2H2C+2G Bengaluru, Karnataka",giriasindia.com,095919 25353,,,,86,ChIJ6Y6_quMXrjsRXOXVqxU8bZQ,"https://www.google.com/maps/place/GIRIAS+MANTRI+MALL+BRANCH/@13.0000912,77.5691252,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17e3aabf8ee9:0x946d3c15abd5e55c!8m2!3d13.0000912!4d77.5713139?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0000912,""lng"":77.5713139}",2021-02-05T20:42:55.193Z,,,27,27,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"HomeTriangle - House Cleaning, Pest Control and Painting Services",,4.2,House cleaning service,,,,,,,,,,hometriangle.com,076760 00100,,,,85,ChIJaUtJbVIUrjsRxIVD5U6jyrA,"https://www.google.com/maps/place/HomeTriangle+-+House+Cleaning,+Pest+Control+and+Painting+Services/@12.9752999,77.5998465,13z/data=!3m1!4b1!4m5!3m4!1s0x3bae14526d494b69:0xb0caa34ee54385c4!8m2!3d12.9753022!4d77.6348661?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9753022,""lng"":77.6348661}",2021-02-05T20:43:02.946Z,,,702,702,"[""https://lh5.googleusercontent.com/p/AF1QipPNRdha6WIfZm_xOwyrtVpMknwtv4IgYI-wY7zG=w1920-h1080-k-no""]"
Blue star ಬ್ಲೂ ಸ್ಟಾರ್,,4.4,Air conditioning contractor,"Vidya Vardhaka Sangha Rd, 1st Block, Nagapura, Bengaluru, Karnataka 560010",,Vidya Vardhaka Sangha Rd,Vidya Vardhaka Sangha Rd,Bengaluru,560010,Karnataka,IN,"2H32+JJ Bengaluru, Karnataka",bluestarindia.com,080 4185 4000,1,,,84,ChIJ_aNYo4Q9rjsRAdOgRjgn4X8,"https://www.google.com/maps/place/Blue+star+%E0%B2%AC%E0%B3%8D%E0%B2%B2%E0%B3%82+%E0%B2%B8%E0%B3%8D%E0%B2%9F%E0%B2%BE%E0%B2%B0%E0%B3%8D/@13.0040298,77.5493654,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d84a358a3fd:0x7fe1273846a0d301!8m2!3d13.0040298!4d77.5515541?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0040298,""lng"":77.5515541}",2021-02-05T20:43:06.833Z,,,5,5,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Girias Mantri Mall,,,Electronics store,"Mantri Mall,3rd floor, Sampige Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"Mantri Mall,3rd floor, Sampige Rd","Mantri Mall,3rd floor, Sampige Rd",Bengaluru,560003,Karnataka,IN,"XHRC+JC Bengaluru, Karnataka",giriasindia.com,,,,,87,ChIJNSOKxu0XrjsReY7PoUSjSJo,"https://www.google.com/maps/place/Girias+Mantri+Mall/@12.9915301,77.5689264,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17edc68a2335:0x9a48a344a1cf8e79!8m2!3d12.9915301!4d77.5711151?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9915301,""lng"":77.5711151}",2021-02-05T20:42:53.023Z,,,,,"[""https://geo3.ggpht.com/maps/photothumb/fd/v1?bpb=ChEKD3NlYXJjaC5nd3MtcHJvZBI0ChIJNSOKxu0XrjsReY7PoUSjSJoaEgk3ARNkIxauOxHbdPMlX97kIyoKDaVZvgcVr2k8LhoGCPABEJgD&gl=IN""]"
Climate Air Cool,,4.5,Air conditioning repair service,"1239/3,11th Main,12'B' Cross,Mahalakshmipuram, 2nd Main Rd, West of Chord Road 2nd Stage, West of Chord Rd, Stage 2, Nagapura, Bengaluru, Karnataka 560086",,"1239/3,11th Main,12'B' Cross,Mahalakshmipuram, 2nd Main Rd","1239/3,11th Main,12'B' Cross,Mahalakshmipuram, 2nd Main Rd",Bengaluru,560086,Karnataka,IN,"2G2R+WV Bengaluru, Karnataka",,,,,,82,ChIJrSxoHJk9rjsRPQySXkdRZfw,"https://www.google.com/maps/place/Climate+Air+Cool/@13.0023314,77.5399606,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d991c682cad:0xfc6551475e920c3d!8m2!3d13.0023314!4d77.5421493?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0023314,""lng"":77.5421493}",2021-02-05T20:43:17.808Z,,,2,2,"[""https://lh5.googleusercontent.com/proxy/hOuK2eJsUP4g85_H_QKbnFT6Ib1DRpwiPCTbavDykArgR6ac5Im4H916MHb2kHY3QdIYHBwnfu7K3KpSmXU8O4qJEwo94m8QwzIdh7SEIMrNGivJ9kRKZZjuAdKQzsWX9bUCMmuxc72d4xQkACXHlEVvCVc=w1920-h1080-k-no""]"
Daikin Airconditioning Solution Plaza,,2.8,Air conditioning store,"1st Floor, Phase, No 119, 2, 6th Main Rd, 2nd Stage, Mahalakshmipuram, Bengaluru, Karnataka 560086",,"1st Floor, Phase, No 119, 2, 6th Main Rd","1st Floor, Phase, No 119, 2, 6th Main Rd",Bengaluru,560086,Karnataka,IN,"2G6V+WJ Bengaluru, Karnataka",dealers.daikinindia.com,082915 15676,,,,76,ChIJVzOBFmk9rjsRgwlsk8IK2hk,"https://www.google.com/maps/place/Daikin+Airconditioning+Solution+Plaza/@13.0123395,77.5419111,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d6916813357:0x19da0ac2936c0983!8m2!3d13.0123395!4d77.5440998?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0123395,""lng"":77.5440998}",2021-02-05T20:43:28.968Z,,,6,6,"[""https://lh5.googleusercontent.com/p/AF1QipNfAKCwEMY2JsU63F4uQbiGQ_W_4GZU9Y9tNq2m=w1920-h1080-k-no""]"
SAMSUNG AC Washing Machine Refrigerator Service Center Bangalore,,,Air compressor repair service,"Balepete, Chickpet, Bengaluru, Karnataka 560053",,,,Bengaluru,560053,Karnataka,IN,"XHFG+F9 Bengaluru, Karnataka",,,1,,,81,ChIJhyZ9v-YXrjsRcsEdCVM7SMw,"https://www.google.com/maps/place/SAMSUNG+AC+Washing+Machine+Refrigerator+Service+Center+Bangalore/@12.9737096,77.5737235,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17e6bf7d2687:0xcc483b53091dc172!8m2!3d12.9736868!4d77.5759048?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9736868,""lng"":77.5759048}",2021-02-05T20:43:14.123Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
customerfirst ac repairs and services,,4.5,Air conditioning repair service,,,,,,,,,,,099459 97734,,,,79,ChIJn5M_MvEWrjsR0G9iHbOE4IA,"https://www.google.com/maps/place/customerfirst+ac+repairs+and+services/@12.9917514,77.5103669,11z/data=!3m1!4b1!4m5!3m4!1s0x3bae16f1323f939f:0x80e084b31d626fd0!8m2!3d12.991789!4d77.6504534?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.991789,""lng"":77.6504534}",2021-02-05T20:43:31.007Z,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipNUEWNoynHls7mYtxtECuAbl1Hr5b0GhLOOdq17=w1920-h1080-k-no""]"
"ANAGHA ENTERPRISE (AC , HVAC,CCTV AND ELECTRICAL CONTRACTORS)",,5,HVAC contractor,"ANAGHA ENTERPRISE # 501/A 4th main, 8th Cross Rd, Rajajinagar, Bengaluru, Karnataka 560010",,"ANAGHA ENTERPRISE # 501/A 4th main, 8th Cross Rd","ANAGHA ENTERPRISE # 501/A 4th main, 8th Cross Rd",Bengaluru,560010,Karnataka,IN,"XGWW+8F Bengaluru, Karnataka",,,,,,83,ChIJO-1U9bw9rjsR4jAMLRwcXNI,"https://www.google.com/maps/place/ANAGHA+ENTERPRISE+(AC+,+HVAC,CCTV+AND+ELECTRICAL+CONTRACTORS)/@12.9958231,77.5440327,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dbcf554ed3b:0xd25c1c1c2d0c30e2!8m2!3d12.9958231!4d77.5462214?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":12.9958231,""lng"":77.5462214}",2021-02-05T20:43:33.194Z,,,25,25,"[""https://lh5.googleusercontent.com/p/AF1QipPS_zPlREGliYw2CPt2jVQQ49jaS_eu2zlSwdRJ=w1920-h1080-k-no""]"
Apple Authorized Service Provider -Reliance resQ - Bengaluru,,3.3,Electronics repair shop,"107, S R Paradise 1st Temple Street, 11th Cross Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"107, S R Paradise 1st Temple Street, 11th Cross Rd","107, S R Paradise 1st Temple Street, 11th Cross Rd",Bengaluru,560003,Karnataka,IN,"2H3C+5R Bengaluru, Karnataka",reliancedigital.in,080 2344 3222,,,,78,ChIJe_7byy8WrjsRZQmVbcgjV6w,"https://www.google.com/maps/place/Apple+Authorized+Service+Provider+-Reliance+resQ+-+Bengaluru/@13.0029621,77.5698591,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae162fcbdbfe7b:0xac5723c86d950965!8m2!3d13.0029621!4d77.5720478?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0029621,""lng"":77.5720478}",2021-02-05T20:43:33.307Z,,,251,251,"[""https://lh5.googleusercontent.com/p/AF1QipM0Vhc9PXrU-0jZxLzBKY-Hq7cJ9-hNjzXoj5Xs=w1920-h1080-k-no""]"
Nandhini cooling solutions,,4.7,Electronics repair shop,"A Block, 139, 3rd Cross Rd, Milk Colony, Subramanyanagar,2 State, Rajajinagar, Bengaluru, Karnataka 560055",,"A Block, 139, 3rd Cross Rd","A Block, 139, 3rd Cross Rd",Bengaluru,560055,Karnataka,IN,"2H55+CV Bengaluru, Karnataka",,,,,,77,ChIJZX-x8w89rjsRXHJHohktZYE,"https://www.google.com/maps/place/Nandhini+cooling+solutions/@13.0085967,77.5575455,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d0ff3b17f65:0x81652d19a247725c!8m2!3d13.0085967!4d77.5597342?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0085967,""lng"":77.5597342}",2021-02-05T20:43:34.921Z,,,30,30,"[""https://lh5.googleusercontent.com/p/AF1QipOdaydkxhgCVam4_YK1A5zhxrvpSr3bQsOQjXcP=w1920-h1080-k-no""]"
Voltas Ac Air Conditioner Service Center,,,Air compressor repair service,"Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka 560096",,,,Bengaluru,560096,Karnataka,IN,"2G9V+J2 Bengaluru, Karnataka",,,,,,80,ChIJPxCo_dc9rjsR1oOBJeaWSqk,"https://www.google.com/maps/place/Voltas+Ac+Air+Conditioner+Service+Center/@13.0190768,77.540407,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3dd7fda8103f:0xa94a96e6258183d6!8m2!3d13.0190768!4d77.5425957?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0190768,""lng"":77.5425957}",2021-02-05T20:43:28.573Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMmQCE9iTA_0qE8MRqc6Fu4_uVIhzsiv0V0O5CQ=w1920-h1080-k-no""]"
AC Sales & Services,,3.5,Air conditioning repair service,"Abhishtha, # 63, M.V.S. Building, K.H. Road, Bengaluru, Karnataka 560027",,"Abhishtha, # 63, M.V.S. Building, K.H. Road","Abhishtha, # 63, M.V.S. Building, K.H. Road",Bengaluru,560027,Karnataka,IN,"XH4R+5P Bengaluru, Karnataka",,097435 01365,1,,,74,ChIJYW4VtMQVrjsReutv4StHUB4,"https://www.google.com/maps/place/AC+Sales+%26+Services/@12.9554774,77.5895667,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15c4b4156e61:0x1e50472be16feb7a!8m2!3d12.9554774!4d77.5917554?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9554774,""lng"":77.5917554}",2021-02-05T20:43:55.947Z,,,2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Coldaire Incorporation,,4.8,Air conditioning contractor,"No 305, 14th Main Rd, Raj Mahal Vilas Extension, Armane Nagar, Bengaluru, Karnataka 560080",,"No 305, 14th Main Rd","No 305, 14th Main Rd",Bengaluru,560080,Karnataka,IN,"2H7G+FP Bengaluru, Karnataka",,080 2361 1541,,,,71,ChIJq6qq2soXrjsRuVY5oUyEwNs,"https://www.google.com/maps/place/Coldaire+Incorporation/@13.0136667,77.574611,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17cadaaaaaab:0xdbc0844ca13956b9!8m2!3d13.0136667!4d77.5767997?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0136667,""lng"":77.5767997}",2021-02-05T20:43:57.158Z,,,25,25,"[""https://lh5.googleusercontent.com/p/AF1QipNkQqNg83n6kd4-3YqPWpUdJKNEHStp-fu321Ae=w1920-h1080-k-no""]"
Smart Cool Refrigeration And Air-conditioning,,3.2,Air conditioning repair service,"Adi Kabir Ashram Main Rd, Munireddypalya, RT Nagar, Bengaluru, Karnataka 560032",,Adi Kabir Ashram Main Rd,Adi Kabir Ashram Main Rd,Bengaluru,560032,Karnataka,IN,"2H6W+X7 Bengaluru, Karnataka",,099166 59985,,,,75,ChIJbZqjUk0WrjsRH8Km25XVB0c,"https://www.google.com/maps/place/Smart+Cool+Refrigeration+And+Air-conditioning/@13.0123872,77.5934531,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae164d52a39a6d:0x4707d595dba6c21f!8m2!3d13.0123872!4d77.5956418?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0123872,""lng"":77.5956418}",2021-02-05T20:44:04.003Z,,,5,5,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Breeze Air,,,,"No 60, 13th Cross Rd, Sadashiva Nagar, Rajajinagar, Bengaluru, Karnataka 560010",,"No 60, 13th Cross Rd","No 60, 13th Cross Rd",Bengaluru,560010,Karnataka,IN,"2H39+GV Bengaluru, Karnataka",,,,,,72,ChIJY0t37i4WrjsRZu3twdzU09c,"https://www.google.com/maps/place/Breeze+Air/@13.0037638,77.567504,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae162eee774b63:0xd7d3d4dcc1eded66!8m2!3d13.0037638!4d77.5696927?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0037638,""lng"":77.5696927}",2021-02-05T20:43:50.159Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Voltas Ac Air Conditioner Service Center,,,Air compressor repair service,"APMC Yard, Yesvantpur Industrial Suburb, Mahalakshmi Layout, Bengaluru, Karnataka 560022",,,,Bengaluru,560022,Karnataka,IN,"2G9W+XF Bengaluru, Karnataka",,,,,,73,ChIJqc59ZH49rjsRjHRtFbQ13dQ,"https://www.google.com/maps/place/Voltas+Ac+Air+Conditioner+Service+Center/@13.0199571,77.5439898,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d7e647dcea9:0xd4dd35b4156d748c!8m2!3d13.0199571!4d77.5461785?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0199571,""lng"":77.5461785}",2021-02-05T20:43:56.886Z,,,,,"[""https://lh5.googleusercontent.com/p/AF1QipMxk85HW88O4CRSn2zPtPDu6HJDRqeEGTx8SCgM=w1920-h1080-k-no""]"
